# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.,,,,
# ,,,,
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI),,,,
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.,,,,
# ,,,,
# STN         LON(east)   LAT(north)  ALT(m)      NAME,,,,
# 275         5.873       52.056      48.20       Deelen      ,,,,
# TG        : Etmaalgemiddelde temperatuur (in 0.1 graden Celsius) / Daily mean temperature in (0.1 degrees Celsius),,,,
# Q         : Globale straling (in J/cm2) / Global radiation (in J/cm2),,,,
# RH        : Etmaalsom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm) / Daily precipitation amount (in 0.1 mm) (-1 for <0.05 mm),,,,
# STN,YYYYMMDD,   TG,    Q,   RH
275,19961129,21,41,122
275,19961130,28,159,81
275,19961201,33,162,37
275,19961202,61,194,13
275,19961203,52,51,146
275,19961204,63,306,3
275,19961205,50,143,15
275,19961206,51,179,-1
275,19961207,44,119,-1
275,19961208,9,126,0
275,19961209,-7,39,0
275,19961210,-8,25,0
275,19961211,-15,32,-1
275,19961212,-11,22,-1
275,19961213,2,96,-1
275,19961214,-13,321,-1
275,19961215,50,74,1
275,19961216,48,76,0
275,19961217,29,48,0
275,19961218,54,124,-1
275,19961219,52,43,331
275,19961220,-7,145,-1
275,19961221,-44,362,0
275,19961222,-32,268,0
275,19961223,-36,344,0
275,19961224,-53,436,0
275,19961225,-34,122,0
275,19961226,-58,622,0
275,19961227,-58,148,0
275,19961228,-95,398,0
275,19961229,-64,63,24
275,19961230,-25,132,-1
275,19961231,-119,307,0
275,19970101,-133,486,0
275,19970102,-137,450,0
275,19970103,-84,160,0
275,19970104,-50,126,0
275,19970105,-63,146,0
275,19970106,-78,350,-1
275,19970107,-60,189,-1
275,19970108,-85,151,-1
275,19970109,-73,142,0
275,19970110,-37,119,-1
275,19970111,-43,138,0
275,19970112,-14,151,-1
275,19970113,25,406,-1
275,19970114,24,431,0
275,19970115,0,433,0
275,19970116,4,455,0
275,19970117,29,447,0
275,19970118,42,63,-1
275,19970119,31,82,19
275,19970120,23,160,1
275,19970121,8,157,0
275,19970122,47,244,-1
275,19970123,47,339,0
275,19970124,22,362,2
275,19970125,1,561,0
275,19970126,-9,84,0
275,19970127,-35,134,0
275,19970128,8,155,-1
275,19970129,16,163,-1
275,19970130,18,100,-1
275,19970131,15,212,2
275,19970201,8,248,0
275,19970202,-5,484,1
275,19970203,8,216,2
275,19970204,38,94,72
275,19970205,30,461,92
275,19970206,38,339,0
275,19970207,61,286,16
275,19970208,27,581,0
275,19970209,77,344,0
275,19970210,71,199,43
275,19970211,53,359,15
275,19970212,93,64,160
275,19970213,61,197,109
275,19970214,27,735,0
275,19970215,28,742,0
275,19970216,29,467,0
275,19970217,60,182,15
275,19970218,72,402,116
275,19970219,51,517,40
275,19970220,77,652,3
275,19970221,90,112,22
275,19970222,91,206,0
275,19970223,94,542,0
275,19970224,93,181,97
275,19970225,105,464,51
275,19970226,72,334,75
275,19970227,59,502,0
275,19970228,94,862,8
275,19970301,94,994,0
275,19970302,95,188,15
275,19970303,65,991,0
275,19970304,81,652,0
275,19970305,87,726,0
275,19970306,72,725,10
275,19970307,87,971,0
275,19970308,90,507,0
275,19970309,90,1019,0
275,19970310,96,1317,0
275,19970311,50,735,0
275,19970312,68,1037,0
275,19970313,97,1028,0
275,19970314,84,151,2
275,19970315,91,258,26
275,19970316,91,135,25
275,19970317,82,744,1
275,19970318,63,203,61
275,19970319,56,385,59
275,19970320,37,524,5
275,19970321,42,947,1
275,19970322,31,1128,-1
275,19970323,52,190,33
275,19970324,61,370,3
275,19970325,66,462,22
275,19970326,92,648,14
275,19970327,109,1400,0
275,19970328,72,1100,17
275,19970329,66,856,-1
275,19970330,75,1462,0
275,19970331,67,1755,0
275,19970401,87,1775,0
275,19970402,71,911,0
275,19970403,77,801,2
275,19970404,50,1178,10
275,19970405,79,136,149
275,19970406,47,1433,0
275,19970407,39,2140,0
275,19970408,83,2024,0
275,19970409,100,1563,0
275,19970410,84,1840,0
275,19970411,64,882,-1
275,19970412,53,1395,4
275,19970413,52,1586,-1
275,19970414,78,711,4
275,19970415,59,1475,-1
275,19970416,61,1147,1
275,19970417,76,2284,0
275,19970418,52,882,-1
275,19970419,53,1089,-1
275,19970420,38,1756,0
275,19970421,49,2322,-1
275,19970422,47,972,-1
275,19970423,55,2342,0
275,19970424,103,1769,0
275,19970425,94,824,18
275,19970426,108,1334,13
275,19970427,111,574,4
275,19970428,110,370,140
275,19970429,93,226,96
275,19970430,95,1259,0
275,19970501,113,1997,0
275,19970502,148,2395,0
275,19970503,158,2078,0
275,19970504,148,797,19
275,19970505,129,813,59
275,19970506,64,525,85
275,19970507,51,1637,-1
275,19970508,69,1259,32
275,19970509,87,1140,56
275,19970510,118,1705,12
275,19970511,132,1117,11
275,19970512,122,1931,-1
275,19970513,149,2238,0
275,19970514,107,279,85
275,19970515,124,2098,0
275,19970516,195,2272,16
275,19970517,213,2392,4
275,19970518,175,1191,67
275,19970519,175,2139,30
275,19970520,144,1150,71
275,19970521,120,1121,54
275,19970522,105,742,6
275,19970523,95,2001,0
275,19970524,97,2473,0
275,19970525,124,2547,0
275,19970526,120,1784,-1
275,19970527,104,717,-1
275,19970528,112,1632,0
275,19970529,112,2772,0
275,19970530,141,2850,0
275,19970531,138,2877,0
275,19970601,141,2634,2
275,19970602,161,2812,0
275,19970603,168,2971,0
275,19970604,178,2177,0
275,19970605,206,2577,0
275,19970606,220,2275,0
275,19970607,214,2070,14
275,19970608,171,825,190
275,19970609,165,2084,0
275,19970610,194,2658,0
275,19970611,195,978,53
275,19970612,180,1949,0
275,19970613,176,1629,75
275,19970614,156,1379,58
275,19970615,131,1638,0
275,19970616,136,2367,0
275,19970617,129,2408,0
275,19970618,120,1726,0
275,19970619,164,2358,-1
275,19970620,141,1496,41
275,19970621,145,1809,60
275,19970622,133,1643,75
275,19970623,124,738,83
275,19970624,118,1379,1
275,19970625,123,1861,19
275,19970626,141,931,120
275,19970627,145,1488,31
275,19970628,146,1626,107
275,19970629,156,775,104
275,19970630,142,531,12
275,19970701,142,1424,25
275,19970702,154,1663,17
275,19970703,150,2059,2
275,19970704,159,2119,0
275,19970705,147,1008,105
275,19970706,141,1171,26
275,19970707,172,1828,0
275,19970708,167,1377,0
275,19970709,164,1273,-1
275,19970710,178,2036,0
275,19970711,209,2463,0
275,19970712,207,1763,8
275,19970713,193,1961,83
275,19970714,181,1950,6
275,19970715,170,1926,0
275,19970716,177,1274,16
275,19970717,164,749,32
275,19970718,161,1248,79
275,19970719,176,2056,1
275,19970720,171,1835,50
275,19970721,177,1124,292
275,19970722,181,1286,-1
275,19970723,179,1834,0
275,19970724,177,1112,4
275,19970725,159,995,58
275,19970726,183,2024,4
275,19970727,165,1107,9
275,19970728,168,1909,0
275,19970729,178,2028,0
275,19970730,187,1426,-1
275,19970731,157,1297,2
275,19970801,163,936,147
275,19970802,184,1677,19
275,19970803,181,1442,-1
275,19970804,184,1961,0
275,19970805,184,2561,0
275,19970806,213,2454,0
275,19970807,218,2353,0
275,19970808,226,2355,0
275,19970809,224,2224,0
275,19970810,241,2284,0
275,19970811,247,2404,0
275,19970812,244,2305,0
275,19970813,242,2193,0
275,19970814,192,1074,0
275,19970815,192,1669,0
275,19970816,191,1869,0
275,19970817,217,1862,0
275,19970818,221,2156,0
275,19970819,201,2183,0
275,19970820,199,1640,-1
275,19970821,219,1893,0
275,19970822,198,483,46
275,19970823,216,899,9
275,19970824,241,1817,-1
275,19970825,225,1482,124
275,19970826,182,561,11
275,19970827,187,1147,56
275,19970828,166,476,33
275,19970829,150,968,71
275,19970830,153,530,5
275,19970831,190,1624,0
275,19970901,187,1544,80
275,19970902,155,1147,74
275,19970903,167,1684,0
275,19970904,185,1202,2
275,19970905,163,852,-1
275,19970906,147,1392,81
275,19970907,144,819,80
275,19970908,157,1132,-1
275,19970909,145,1323,0
275,19970910,122,1073,0
275,19970911,142,1227,0
275,19970912,160,981,18
275,19970913,122,1588,4
275,19970914,115,1211,3
275,19970915,132,1399,0
275,19970916,155,1572,0
275,19970917,145,813,0
275,19970918,155,1322,0
275,19970919,129,1274,-1
275,19970920,100,1556,0
275,19970921,110,1594,0
275,19970922,128,1577,0
275,19970923,130,1420,0
275,19970924,130,380,0
275,19970925,148,1451,0
275,19970926,144,1437,0
275,19970927,116,819,0
275,19970928,102,1289,0
275,19970929,118,806,-1
275,19970930,156,592,65
275,19971001,161,177,69
275,19971002,127,692,-1
275,19971003,110,736,0
275,19971004,139,397,-1
275,19971005,135,289,0
275,19971006,153,1039,0
275,19971007,154,504,59
275,19971008,147,203,99
275,19971009,171,362,56
275,19971010,135,802,220
275,19971011,112,507,42
275,19971012,88,884,18
275,19971013,78,544,56
275,19971014,82,731,16
275,19971015,76,360,19
275,19971016,78,467,-1
275,19971017,120,519,3
275,19971018,131,982,0
275,19971019,130,916,0
275,19971020,93,459,0
275,19971021,45,915,0
275,19971022,31,982,0
275,19971023,59,337,1
275,19971024,51,633,-1
275,19971025,65,237,5
275,19971026,75,479,4
275,19971027,29,922,0
275,19971028,15,911,0
275,19971029,13,791,0
275,19971030,48,478,0
275,19971031,53,796,0
275,19971101,17,243,0
275,19971102,16,259,-1
275,19971103,51,236,0
275,19971104,41,718,7
275,19971105,96,384,19
275,19971106,107,266,48
275,19971107,102,53,36
275,19971108,95,259,-1
275,19971109,95,482,72
275,19971110,88,251,27
275,19971111,70,123,35
275,19971112,53,290,0
275,19971113,51,184,0
275,19971114,59,327,0
275,19971115,87,65,26
275,19971116,94,128,0
275,19971117,49,494,0
275,19971118,40,519,0
275,19971119,19,515,0
275,19971120,24,165,13
275,19971121,71,128,-1
275,19971122,58,243,0
275,19971123,53,118,0
275,19971124,22,149,0
275,19971125,26,337,0
275,19971126,33,203,0
275,19971127,42,80,33
275,19971128,61,93,46
275,19971129,93,154,12
275,19971130,74,50,4
275,19971201,25,421,3
275,19971202,13,138,6
275,19971203,12,301,0
275,19971204,3,176,0
275,19971205,-1,167,-1
275,19971206,25,60,52
275,19971207,25,137,-1
275,19971208,51,74,4
275,19971209,86,210,78
275,19971210,109,34,194
275,19971211,109,90,18
275,19971212,73,107,42
275,19971213,51,281,2
275,19971214,43,277,5
275,19971215,10,137,-1
275,19971216,-40,241,0
275,19971217,-40,194,-1
275,19971218,31,91,-1
275,19971219,64,121,9
275,19971220,33,202,-1
275,19971221,26,53,43
275,19971222,21,49,0
275,19971223,32,69,5
275,19971224,101,23,67
275,19971225,101,107,61
275,19971226,76,71,46
275,19971227,56,66,54
275,19971228,47,218,50
275,19971229,46,296,19
275,19971230,53,243,0
275,19971231,81,44,48
275,19980101,54,223,2
275,19980102,73,74,119
275,19980103,71,26,199
275,19980104,64,157,36
275,19980105,55,70,137
275,19980106,59,278,7
275,19980107,87,145,114
275,19980108,92,96,23
275,19980109,104,152,0
275,19980110,72,387,0
275,19980111,67,397,0
275,19980112,75,324,0
275,19980113,70,300,0
275,19980114,79,43,37
275,19980115,65,68,15
275,19980116,66,178,18
275,19980117,46,229,-1
275,19980118,48,101,44
275,19980119,47,113,62
275,19980120,27,59,36
275,19980121,-2,277,0
275,19980122,-10,380,0
275,19980123,1,55,-1
275,19980124,18,179,4
275,19980125,3,462,0
275,19980126,-22,593,0
275,19980127,-25,719,0
275,19980128,13,118,1
275,19980129,13,267,3
275,19980130,28,114,24
275,19980131,-10,670,1
275,19980201,-61,527,0
275,19980202,-36,337,18
275,19980203,-1,487,0
275,19980204,10,706,0
275,19980205,31,430,0
275,19980206,44,198,0
275,19980207,25,249,29
275,19980208,32,333,0
275,19980209,56,705,0
275,19980210,52,559,0
275,19980211,74,431,0
275,19980212,99,460,0
275,19980213,102,516,0
275,19980214,86,757,0
275,19980215,103,532,-1
275,19980216,98,298,15
275,19980217,52,297,-1
275,19980218,57,866,0
275,19980219,75,443,-1
275,19980220,101,805,0
275,19980221,98,263,24
275,19980222,62,306,3
275,19980223,57,792,6
275,19980224,89,331,-1
275,19980225,78,299,0
275,19980226,76,133,-1
275,19980227,80,136,-1
275,19980228,43,712,72
275,19980301,22,306,21
275,19980302,75,675,26
275,19980303,100,82,211
275,19980304,99,146,75
275,19980305,52,539,153
275,19980306,69,112,337
275,19980307,95,326,131
275,19980308,39,400,42
275,19980309,10,1238,-1
275,19980310,42,1207,0
275,19980311,30,181,80
275,19980312,28,931,5
275,19980313,34,229,16
275,19980314,71,477,10
275,19980315,79,330,21
275,19980316,88,457,0
275,19980317,91,598,-1
275,19980318,81,581,-1
275,19980319,42,1162,-1
275,19980320,56,419,-1
275,19980321,51,1397,0
275,19980322,53,371,47
275,19980323,37,742,2
275,19980324,29,1608,0
275,19980325,57,1529,0
275,19980326,64,875,31
275,19980327,96,192,8
275,19980328,115,692,1
275,19980329,149,1138,0
275,19980330,157,1394,0
275,19980331,120,1013,0
275,19980401,95,368,36
275,19980402,109,510,20
275,19980403,109,406,162
275,19980404,99,437,48
275,19980405,95,987,30
275,19980406,83,993,45
275,19980407,77,873,79
275,19980408,80,1174,0
275,19980409,86,1276,2
275,19980410,70,609,1
275,19980411,63,1189,10
275,19980412,44,1510,-1
275,19980413,24,819,59
275,19980414,40,1173,-1
275,19980415,57,557,91
275,19980416,56,1398,18
275,19980417,84,1114,5
275,19980418,87,743,-1
275,19980419,85,1165,-1
275,19980420,84,407,52
275,19980421,104,1503,0
275,19980422,143,1960,0
275,19980423,151,1942,15
275,19980424,122,639,15
275,19980425,128,565,101
275,19980426,103,937,2
275,19980427,100,786,75
275,19980428,106,1292,1
275,19980429,116,1919,0
275,19980430,120,789,0
275,19980501,112,598,0
275,19980502,117,1697,10
275,19980503,93,1409,0
275,19980504,83,1877,0
275,19980505,94,959,5
275,19980506,113,592,52
275,19980507,130,775,3
275,19980508,169,2377,0
275,19980509,193,2307,0
275,19980510,212,2480,0
275,19980511,241,2396,0
275,19980512,245,2303,0
275,19980513,214,2467,0
275,19980514,187,2713,0
275,19980515,179,2780,0
275,19980516,156,2768,0
275,19980517,164,2743,0
275,19980518,175,1647,0
275,19980519,158,2638,0
275,19980520,129,1677,0
275,19980521,108,1172,3
275,19980522,94,1067,-1
275,19980523,103,1049,3
275,19980524,114,712,13
275,19980525,131,1631,31
275,19980526,123,956,63
275,19980527,132,1379,81
275,19980528,171,1670,2
275,19980529,162,1246,184
275,19980530,148,1049,-1
275,19980531,161,1873,0
275,19980601,165,2169,0
275,19980602,169,1689,21
275,19980603,157,1674,24
275,19980604,140,1529,0
275,19980605,136,1175,42
275,19980606,177,1433,165
275,19980607,160,861,168
275,19980608,158,1315,-1
275,19980609,160,432,84
275,19980610,151,1821,19
275,19980611,144,1397,11
275,19980612,101,1382,75
275,19980613,122,2418,0
275,19980614,126,880,154
275,19980615,140,1399,25
275,19980616,133,1045,60
275,19980617,137,1923,2
275,19980618,133,700,112
275,19980619,171,1039,-1
275,19980620,217,2628,0
275,19980621,235,2406,4
275,19980622,171,2189,0
275,19980623,147,963,17
275,19980624,182,1208,2
275,19980625,180,1651,23
275,19980626,159,1630,-1
275,19980627,171,1719,26
275,19980628,153,1584,-1
275,19980629,148,920,4
275,19980630,139,792,31
275,19980701,150,1754,-1
275,19980702,146,1414,0
275,19980703,143,977,-1
275,19980704,154,1093,4
275,19980705,159,822,32
275,19980706,149,1369,0
275,19980707,121,1805,10
275,19980708,132,1400,8
275,19980709,151,552,7
275,19980710,158,922,19
275,19980711,162,1658,50
275,19980712,161,476,156
275,19980713,157,1785,4
275,19980714,134,839,1
275,19980715,143,1012,66
275,19980716,144,1123,10
275,19980717,146,1338,16
275,19980718,148,1205,-1
275,19980719,165,2280,0
275,19980720,239,2424,0
275,19980721,204,1427,42
275,19980722,178,2437,0
275,19980723,188,1309,5
275,19980724,165,2021,0
275,19980725,149,2553,0
275,19980726,173,2320,0
275,19980727,184,1972,5
275,19980728,167,1126,13
275,19980729,155,554,14
275,19980730,155,1094,156
275,19980731,160,1369,16
275,19980801,157,1236,45
275,19980802,158,1506,0
275,19980803,174,1908,0
275,19980804,168,1820,8
275,19980805,162,1252,0
275,19980806,178,2428,0
275,19980807,193,1891,0
275,19980808,211,2421,0
275,19980809,188,2318,0
275,19980810,229,2385,0
275,19980811,231,2137,0
275,19980812,210,1862,0
275,19980813,153,1664,0
275,19980814,177,1103,-1
275,19980815,184,1809,0
275,19980816,153,1984,0
275,19980817,181,1945,0
275,19980818,171,1089,70
275,19980819,145,2105,0
275,19980820,171,1726,0
275,19980821,151,745,109
275,19980822,135,1319,14
275,19980823,139,878,96
275,19980824,140,889,161
275,19980825,136,1053,2
275,19980826,118,395,197
275,19980827,117,1727,8
275,19980828,120,890,1
275,19980829,131,879,-1
275,19980830,131,532,-1
275,19980831,137,1081,0
275,19980901,154,790,33
275,19980902,165,638,177
275,19980903,175,305,326
275,19980904,167,1035,24
275,19980905,160,678,27
275,19980906,158,637,5
275,19980907,169,887,16
275,19980908,166,822,38
275,19980909,167,464,73
275,19980910,170,1265,48
275,19980911,140,1409,-1
275,19980912,112,427,76
275,19980913,89,683,120
275,19980914,103,260,418
275,19980915,134,891,87
275,19980916,127,825,93
275,19980917,127,600,70
275,19980918,133,1017,-1
275,19980919,154,504,75
275,19980920,158,976,0
275,19980921,147,1456,0
275,19980922,131,1393,0
275,19980923,130,1375,0
275,19980924,149,1369,0
275,19980925,170,953,0
275,19980926,174,1028,9
275,19980927,158,924,-1
275,19980928,150,774,12
275,19980929,144,618,0
275,19980930,136,346,28
275,19981001,114,220,5
275,19981002,63,377,-1
275,19981003,52,115,1
275,19981004,65,253,-1
275,19981005,73,233,23
275,19981006,76,459,13
275,19981007,79,220,15
275,19981008,79,242,130
275,19981009,83,952,0
275,19981010,108,413,73
275,19981011,104,175,46
275,19981012,93,728,121
275,19981013,101,613,42
275,19981014,131,95,69
275,19981015,103,685,1
275,19981016,121,730,0
275,19981017,130,199,34
275,19981018,62,685,5
275,19981019,54,705,1
275,19981020,69,613,22
275,19981021,111,131,49
275,19981022,146,262,4
275,19981023,140,70,104
275,19981024,106,257,188
275,19981025,101,401,62
275,19981026,65,300,74
275,19981027,103,78,216
275,19981028,120,284,211
275,19981029,86,421,41
275,19981030,59,293,127
275,19981031,62,189,115
275,19981101,65,553,148
275,19981102,64,420,84
275,19981103,73,183,153
275,19981104,54,342,34
275,19981105,61,333,77
275,19981106,68,495,29
275,19981107,47,371,0
275,19981108,66,136,86
275,19981109,119,150,74
275,19981110,83,177,32
275,19981111,45,493,10
275,19981112,40,394,0
275,19981113,63,169,37
275,19981114,49,85,62
275,19981115,50,214,18
275,19981116,23,439,1
275,19981117,13,264,3
275,19981118,2,164,6
275,19981119,-6,396,0
275,19981120,-33,634,0
275,19981121,-25,642,0
275,19981122,-44,580,0
275,19981123,-52,521,0
275,19981124,-40,375,0
275,19981125,-2,200,2
275,19981126,22,93,40
275,19981127,44,211,7
275,19981128,42,352,13
275,19981129,19,72,49
275,19981130,6,20,-1
275,19981201,-9,230,0
275,19981202,-25,117,0
275,19981203,-20,94,-1
275,19981204,-9,147,18
275,19981205,-8,329,39
275,19981206,-13,314,7
275,19981207,-47,350,-1
275,19981208,-29,168,2
275,19981209,14,70,28
275,19981210,18,72,0
275,19981211,36,41,11
275,19981212,86,38,91
275,19981213,85,86,12
275,19981214,104,84,22
275,19981215,100,29,130
275,19981216,62,238,0
275,19981217,53,282,0
275,19981218,56,25,18
275,19981219,57,113,91
275,19981220,15,337,-1
275,19981221,6,392,-1
275,19981222,31,151,11
275,19981223,42,138,2
275,19981224,24,172,19
275,19981225,68,32,62
275,19981226,79,192,67
275,19981227,92,107,51
275,19981228,70,32,117
275,19981229,41,302,0
275,19981230,55,334,0
275,19981231,56,201,0
275,19990101,55,178,-1
275,19990102,61,74,40
275,19990103,52,70,129
275,19990104,97,32,78
275,19990105,115,288,15
275,19990106,103,362,0
275,19990107,66,163,38
275,19990108,52,150,90
275,19990109,14,369,4
275,19990110,-23,699,0
275,19990111,-25,532,-1
275,19990112,-11,287,89
275,19990113,24,262,76
275,19990114,50,202,32
275,19990115,77,96,36
275,19990116,72,34,129
275,19990117,52,181,9
275,19990118,44,457,0
275,19990119,80,149,1
275,19990120,100,227,-1
275,19990121,75,78,2
275,19990122,18,418,0
275,19990123,31,81,-1
275,19990124,61,65,13
275,19990125,100,43,27
275,19990126,50,264,47
275,19990127,43,300,63
275,19990128,42,146,80
275,19990129,-15,509,0
275,19990130,-33,589,0
275,19990131,1,482,0
275,19990201,48,114,4
275,19990202,49,138,-1
275,19990203,62,152,-1
275,19990204,86,71,8
275,19990205,49,409,41
275,19990206,24,570,26
275,19990207,8,501,67
275,19990208,-13,343,63
275,19990209,-22,328,1
275,19990210,-6,538,24
275,19990211,-24,666,-1
275,19990212,-47,576,0
275,19990213,-41,978,0
275,19990214,-48,704,12
275,19990215,4,275,14
275,19990216,44,550,31
275,19990217,9,817,20
275,19990218,30,494,2
275,19990219,81,77,75
275,19990220,53,650,0
275,19990221,47,160,80
275,19990222,19,345,61
275,19990223,32,840,18
275,19990224,12,785,2
275,19990225,22,660,2
275,19990226,63,154,20
275,19990227,56,195,24
275,19990228,67,736,9
275,19990301,82,88,251
275,19990302,96,136,155
275,19990303,84,663,7
275,19990304,64,278,26
275,19990305,56,568,3
275,19990306,41,235,16
275,19990307,31,248,20
275,19990308,39,246,70
275,19990309,42,144,25
275,19990310,32,396,13
275,19990311,26,1315,0
275,19990312,80,1179,0
275,19990313,110,1062,0
275,19990314,83,1007,0
275,19990315,40,995,0
275,19990316,63,1227,0
275,19990317,63,1013,2
275,19990318,67,817,39
275,19990319,52,485,7
275,19990320,52,367,3
275,19990321,56,211,58
275,19990322,49,413,40
275,19990323,73,329,48
275,19990324,79,407,0
275,19990325,108,1418,3
275,19990326,102,668,19
275,19990327,72,1311,0
275,19990328,56,1372,0
275,19990329,86,1730,0
275,19990330,120,1124,0
275,19990331,139,1682,0
275,19990401,139,1653,0
275,19990402,141,1717,0
275,19990403,113,763,90
275,19990404,101,402,-1
275,19990405,113,305,5
275,19990406,122,661,10
275,19990407,97,1046,12
275,19990408,83,939,-1
275,19990409,94,662,1
275,19990410,108,497,29
275,19990411,85,1238,0
275,19990412,76,765,110
275,19990413,54,1295,87
275,19990414,32,1043,32
275,19990415,34,1525,7
275,19990416,47,1400,0
275,19990417,46,1235,-1
275,19990418,42,1048,21
275,19990419,52,1572,0
275,19990420,93,1988,17
275,19990421,124,1428,70
275,19990422,103,846,104
275,19990423,122,1790,0
275,19990424,119,1112,-1
275,19990425,124,1805,-1
275,19990426,146,2084,0
275,19990427,131,1733,1
275,19990428,129,2090,0
275,19990429,110,2208,-1
275,19990430,123,2522,0
275,19990501,112,2076,0
275,19990502,116,2436,0
275,19990503,125,2423,0
275,19990504,129,2194,0
275,19990505,125,793,52
275,19990506,110,317,44
275,19990507,153,1960,24
275,19990508,148,1568,-1
275,19990509,155,2108,0
275,19990510,143,923,43
275,19990511,132,1085,43
275,19990512,130,1458,2
275,19990513,124,1178,5
275,19990514,117,1418,51
275,19990515,93,1822,1
275,19990516,89,1413,-1
275,19990517,128,2327,0
275,19990518,160,2692,0
275,19990519,170,2162,-1
275,19990520,157,1699,40
275,19990521,154,2181,0
275,19990522,121,1971,1
275,19990523,137,1424,0
275,19990524,138,765,0
275,19990525,130,1961,0
275,19990526,137,2625,0
275,19990527,200,2755,0
275,19990528,190,1964,-1
275,19990529,200,2401,34
275,19990530,156,1081,14
275,19990531,137,2148,17
275,19990601,162,2421,0
275,19990602,183,1417,86
275,19990603,159,1951,18
275,19990604,139,1006,17
275,19990605,120,1003,74
275,19990606,130,1824,49
275,19990607,130,1619,171
275,19990608,126,1968,2
275,19990609,126,1929,14
275,19990610,135,2066,0
275,19990611,119,953,-1
275,19990612,124,1597,0
275,19990613,162,1780,-1
275,19990614,172,1822,57
275,19990615,178,2550,0
275,19990616,191,2458,0
275,19990617,173,2064,-1
275,19990618,131,2173,0
275,19990619,150,2990,0
275,19990620,135,587,72
275,19990621,107,1695,17
275,19990622,113,1668,39
275,19990623,130,1409,-1
275,19990624,141,1785,-1
275,19990625,142,2951,0
275,19990626,171,2906,0
275,19990627,185,1480,44
275,19990628,152,2038,9
275,19990629,168,832,17
275,19990630,163,1183,6
275,19990701,147,1140,2
275,19990702,178,1218,-1
275,19990703,211,2306,0
275,19990704,196,1588,103
275,19990705,174,638,114
275,19990706,175,1805,-1
275,19990707,179,1999,9
275,19990708,180,1673,0
275,19990709,195,2833,0
275,19990710,214,2690,0
275,19990711,234,2660,0
275,19990712,219,1896,66
275,19990713,201,1699,-1
275,19990714,171,1829,-1
275,19990715,158,1847,-1
275,19990716,160,1563,0
275,19990717,180,2300,0
275,19990718,228,2357,0
275,19990719,226,1842,9
275,19990720,205,1653,1
275,19990721,167,1299,12
275,19990722,145,971,76
275,19990723,146,1183,-1
275,19990724,193,1830,0
275,19990725,206,1929,0
275,19990726,166,2150,0
275,19990727,161,2681,0
275,19990728,189,2719,0
275,19990729,213,2658,0
275,19990730,228,2379,0
275,19990731,238,2316,0
275,19990801,241,2314,0
275,19990802,249,2491,0
275,19990803,231,2122,0
275,19990804,227,1821,0
275,19990805,206,1434,16
275,19990806,207,2323,0
275,19990807,177,249,69
275,19990808,179,777,-1
275,19990809,179,1506,-1
275,19990810,170,1055,26
275,19990811,153,1478,0
275,19990812,137,1240,0
275,19990813,158,1824,0
275,19990814,160,979,122
275,19990815,155,1735,7
275,19990816,153,1270,36
275,19990817,148,1031,39
275,19990818,150,962,80
275,19990819,153,934,30
275,19990820,144,747,39
275,19990821,123,1202,-1
275,19990822,127,947,0
275,19990823,147,1812,0
275,19990824,173,1666,-1
275,19990825,226,1554,0
275,19990826,201,1217,14
275,19990827,170,988,-1
275,19990828,163,1243,0
275,19990829,165,1684,0
275,19990830,171,1293,0
275,19990831,156,852,-1
275,19990901,167,500,1
275,19990902,180,1548,0
275,19990903,193,1963,0
275,19990904,201,1409,0
275,19990905,196,1818,0
275,19990906,184,1317,-1
275,19990907,178,1232,0
275,19990908,192,1313,0
275,19990909,196,1472,0
275,19990910,201,1310,0
275,19990911,231,1720,0
275,19990912,220,1513,0
275,19990913,208,1430,0
275,19990914,181,480,0
275,19990915,179,721,11
275,19990916,153,1314,3
275,19990917,150,660,12
275,19990918,149,1379,0
275,19990919,182,989,-1
275,19990920,173,534,7
275,19990921,159,839,-1
275,19990922,171,647,14
275,19990923,185,1056,1
275,19990924,175,1165,38
275,19990925,164,1191,-1
275,19990926,151,897,22
275,19990927,143,439,62
275,19990928,147,611,7
275,19990929,160,743,64
275,19990930,144,460,90
275,19991001,136,689,10
275,19991002,127,406,25
275,19991003,104,552,26
275,19991004,100,739,30
275,19991005,82,854,-1
275,19991006,87,649,-1
275,19991007,102,478,9
275,19991008,122,202,50
275,19991009,143,272,12
275,19991010,147,296,19
275,19991011,118,580,13
275,19991012,87,821,0
275,19991013,78,840,0
275,19991014,101,475,0
275,19991015,107,376,0
275,19991016,82,1077,0
